,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
814,Segundo spin-off de Goblin Slayer. Aquí se narra la historia del equipo que lucho contra el Lord Demonio en el laberinto de la muerte durante la batalla de la humanidad contra los Dioses Oscuros.,Seinen,MANGA,Goblin Slayer Gaiden 2 Tsubanari no Daikatana ( 2018 ),"Acción, Aventura, Ecchi, Fantasia, Gore, Horror, Magia",6.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c42ba3c90cd2.jpg,670,3.6K,10.7K,1.2K,417,400,f9884e46-2c09-407a-9140-f500ef727e2e
815,Una mujer fantasma con la boca desgarrada se encuentra con un niño al que no puede asustar. Un Romance entre parejas desiguales con drama y comedia. Oneshot de solo 3 capítulos trabajado por el autor en su Twitter (@kajimotoakari).,Seinen,MANGA,Kuchi Ga Saketemo Kimi Niwa ( 2020 ),"Comedia, Drama, Romance, Sobrenatural",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ec0810e05a43.jpg,8.3K,2.4K,3.5K,2.4K,578,169,9f2dfe30-2e5e-40c6-b649-7e6a0295baf0
816,"Minoru Kohinata es un estudiante de una universidad la cual es popular por sus deportes más que por su orientación académica, la Universidad Reinan. Él comienza uniéndose al club de gimnasia con su amiga Nana Misaki, pero es intimidado y golpeado por sus senpais del club. Un día, un miembro del club de karate, Mutō Ryūji, es testigo de Minoru siendo golpeado y acude a su rescate y lo arrastra al mundo del karate. Minoru hace nuevos amigos y conoce un poco sobre sus oscuros pasados, incluyendo una muerte chocante que revela sus motivos de venganza.",Seinen,MANGA,Karate Shoukoushi Kohinata Minoru ( 2000 - 2012 ),"Acción, Comedia, Deporte",9.10,FINALIZADO,https://otakuteca.com/images/books/cover/5e34182dd49fa.jpg,437,2.2K,4.2K,554,244,202,0735f577-aed9-457f-960c-6884246433da
817,"En la historia, solo las chicas puras pueden formar un contrato espiritual. En la Academia Espiritual Areisihia, las hijas de la nobleza se reúnen para dar clases de élite y convertirse en elementalistas espirituales. Un chico llamado Kamito está espiando a una chica llamada Claire mientras se toma un baño, y sin querer, hace un contrato con un espíritu en vez de Claire. Ahora Kamito se ha convertido en algo que se creía imposible en el mundo: un elementalista masculino.",Seinen,MANGA,Seirei Tsukai no Blade Dance ( 2012 - 2017 ),"Acción, Comedia, Drama, Ecchi, Fantasia, Romance, Harem",9.04,FINALIZADO,https://otakuteca.com/images/books/cover/5e214e5157aba.jpg,1.3K,3.4K,5K,612,298,155,7c4d5f65-6e57-4067-a860-5ace2e72a6f4
818,"Vagabond nos relata la historia de Shinme Takezo, un joven salvaje que no duda en involucrarse en combates a muerte para forjarse una reputación y que está destinado a convertirse en el legendario Santo de la Espada Miyamoto Musashi. Este es el viaje de un joven vagabundo con una sola meta ""ser invencible bajo el sol"" y para esto desafiará a los más grandes artistas marciales de su época lo cual hará crecer como guerrero y como persona.",Seinen,MANGA,Vagabond ( 1999 ),"Acción, Aventura, Drama, Historia, Samurái",9.04,PAUSADO,https://otakuteca.com/images/books/cover/9931_TMOmanga212147.jpg,2.4K,13.4K,20.1K,5.7K,1.1K,379,7e4716c5-2adf-4702-a185-b7ff5475fc11
819,"Mu-kun se muda con su prometida y tiene que convivir con la madre y las hermanas de esta, la familia Hinata. Las cuales le ponen en situaciones bastante comprometidas. ¿Cómo resistirá la cordura de Mu-kun?",Seinen,MANGA,Ashitaba-san Chi no Muko Kurashi ( 2015 - 2018 ),"Comedia, Recuentos de la vida, Ecchi, Romance, Realidad",5.75,FINALIZADO,https://otakuteca.com/images/books/cover/61d2b402672ad.jpg,4.1K,4.9K,14.8K,1.6K,697,612,6a460e63-a064-48c8-8dd0-3e5ce24b2701
820,"Yuta es un chico normal que vive en una isla muy remota, un día tras pasar una tarde con su amiga de la infancia de pronto es transportado a un lugar extraño y es ahí cuando conoce a una pequeña elfa que esta huyendo de un monstruo. ¿Cómo cambiara su vida este encuentro y será capas de regresar a a casa?",Seinen,MANGA,Elf Yome to Hajimeru Isekai Ryoushu Seikatsu ( 2016 - 2018 ),"Fantasia, Romance, Harem, Aventura, Recuentos de la vida, Sobrenatural",4.00,FINALIZADO,https://otakuteca.com/images/books/cover/5fdc4ac4297fc.jpg,1.9K,3K,11.7K,815,433,505,07bc0b6b-15ea-4c01-8002-9707bdcc2a82
821,Un practicante de karate ha sido transferido a otro mundo y rechaza las habilidades trampa de la diosa para valerse únicamente de su propio karate en este nuevo mundo.,Seinen,MANGA,Karate Baka Isekai ( 2019 ),"Acción, Aventura, Fantasia, Magia, Artes Marciales, Reencarnación",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/61f71e647e107.jpg,991,3.7K,16.1K,2.1K,858,702,a585d3ea-df34-40d9-a875-6fc220fd1b04
822,"Un día, Yuko Yoshida se despierta con cuernos y una cola y descubre que ella es descendiente de un clan oscuro que fue maldecido por sus enemigos, el clan de la luz. Para restaurar el honor de su clan, Yuko tiene la tarea de derrotar a la chica mágica local de la ciudad, Momo Chiyoda.",Seinen,MANGA,Machikado Mazoku ( 2014 ),"Comedia, Vida Escolar, Recuentos de la vida",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d7d29e9b086f.jpg,145,1.4K,2.7K,730,183,71,870e02ea-6b8f-4c06-9439-c48639865158
823,"Un joven con un corazón de acero vive con un fantasma después de mudarse a un apartamento, una ""propiedad especial"", siguiendo la recomendación de su tío.",Seinen,MANGA,Apartamento Ghost ( 2020 ),"Comedia, Sobrenatural, Recuentos de la vida, Romance",8.50,FINALIZADO,https://otakuteca.com/images/books/cover/5efe60f2028ed.jpg,775,1.6K,5.6K,916,380,205,be6bc2d3-1857-47c9-8e4b-ce77e72251e8
824,"Una historia que relata la historia de 32 Brujas que existieron a lo largo de la historia y que ahora deberán luchar en un torneo de combates a muerte para que su ""deseo"" sea concedido. Del autor de Kakegurui",Seinen,MANGA,Majo Taisen - The War of Greedy Witches ( 2020 ),"Fantasia, Sobrenatural, Superpoderes, Supervivencia, Tragedia, Guerra",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/61d389f3d5e5f.jpg,621,4.4K,9.1K,2.4K,809,387,17b93e4f-e1fe-4f06-bb05-2817e5996b11
825,"Fuichi Kasane es la hija de una hermosa y renombrada actriz, ella tiene un enorme complejo con su aspecto físico por el cual es objeto de constantes burlas por sus compañeros de clase. Su madre antes de morir le deja un labial el cual le cambiara la vida a su hija.",Seinen,MANGA,Kasane ( 2013 - 2018 ),"Drama, Sobrenatural, Horror, Psicológico, Tragedia, Recuentos de la vida",9.07,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e1a0e7ca51db.jpg,347,3.3K,3.8K,502,315,225,41b96bfd-82f3-4b57-a06c-6844166ae061
826,"Fujisawa Ayana fue horriblemente acosada en la escuela. Al principio, trató de defenderse, pero pronto aprendió a quedarse callada y esperar a que el dolor terminara. Sin embargo, la intimidación se intensificó un día, cuando alguien la empujó al tráfico. En el hospital, mientras se recuperaba, de repente se dio cuenta de que incluso si no se defendía, sus compañeros probablemente la matarían. A partir de este descubrimiento, pronto decidió que el único camino que quedaba era que ella se vengara. Su nuevo plan incluía a los estudiantes que la acosaron, los que se hicieron a un lado y se echaron a reír, y los que no hicieron nada para detenerlo. Comenzó a reunir notas sobre sus compañeros de clase, planificando exactamente lo que podía hacer para que cada una de sus vidas colapsara. Mientras que algunos de los estudiantes realmente parecían merecer su destino, su plan también incluía compañeros de clase que ella solía contar como amigos cercanos.",Seinen,MANGA,Fukushuu Kyoushitsu ( 2013 - 2016 ),"Acción, Drama, Horror, Psicológico, Vida Escolar",8.67,FINALIZADO,https://otakuteca.com/images/books/cover/9676_TMOmanga095129.jpg,3.2K,3.2K,4.2K,620,338,167,38aaf619-dd02-4108-b56b-9b402cfb3567
827,"En 1620, Europa se ve desgarrada por una guerra entre católicos y protestantes. En la fortaleza de Fuchsburg, Alemania, los refugiados se congregan en toda la región. Entre ellos se encuentra Issak, un destacado guerrero con habilidades disparadoras inigualables. Con su largo cabello negro, sus ojos rasgados, su espada y su imponente rifle, no pasa desapercibido... Viniendo de Japón, lucha como mercenario junto a los protestantes. En realidad, solo tiene un objetivo: lavar el honor de su maestro asesinado. ¡El asesino se habría puesto al servicio de los católicos, e Issak viajará por los campos de batalla para encontrarlo! Pero esta vez, la situación es desesperada: rodeado por el enemigo, Fuchsburg parece condenado a la destrucción... El samurai errante logrará cambiar el curso de la historia.",Seinen,MANGA,Issak ( 2017 ),"Acción, Aventura, Drama, Historia",8.27,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/36300_TMOManga5a9051d4f109c.jpg,129,1.4K,2.3K,293,176,89,f860390b-7677-4026-846b-7aea99809cc8
828,"La historia se centra en Orion, el héroe que salvo al mundo del Rey Demonio a costa de su propia vida, como recompensa es reencarnado en el mundo que todos conocemos, sin embargo tras un accidente muere y la Diosa por misericordia lo reencarna en otro mundo nuevo, sin embargo el pide ser reencarnado en el mundo que una vez salvó, ahora con una nueva oportunidad Orion planea vivir su vida sin ninguna atadura para poder vivir como él quiera y del modo que quiera.",Seinen,MANGA,Jichou shinai Motoyuusha no Tsuyokute Tanoshii New Game ( 2016 ),"Acción, Aventura, Harem, Ecchi, Fantasia, Reencarnación, Romance",6.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ea7a4dbed1b1.jpg,3K,12.3K,42.7K,7.1K,2.7K,2.9K,158bd274-2729-474a-922a-daebce694437
829,La vida diaria de una Mangaka de mangas lascivos y su vecina una hermosa ama de casa.,Seinen,MANGA,Kinsho no Nanako-san ( 2018 ),"Comedia, Romance, Recuentos de la vida",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b84b23b8eeb6.jpg,276,1.9K,4.6K,596,286,279,298fb19a-8d9b-49e3-91a7-2117257ca1d1
830,Saitou es un manitas ordinario que es transportado a otro mundo donde sus habilidades son muy útiles. Empieza a entender realmente lo que significa ser necesitado,Seinen,MANGA,Handyman Saitou-san in Another World ( 2018 ),"Aventura, Comedia, Fantasia, Reencarnación",7.67,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bd7f3bc8ff43.jpg,743,4.2K,12.5K,1.9K,787,694,3e8f91b4-78d4-4386-898e-4e554486a826
831,"Una chica ciega vive con una misteriosa criatura que de alguna manera la protege. Pero la chica estaba asustada. La criatura es un ""monstruo horrible"".",Seinen,MANGA,Mienai hito-tachi ( 2019 ),"Fantasia, Horror, Misterio",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5d0be35c2aad1.jpg,889,417,485,259,66,19,161cc04d-4a5a-4c48-90a9-8c21c4e9ec8a
832,Un estudiante de secundaria llamado Sakurai tiene un secreto que no puede ser contado a nadie. Por alguna razón ha sido perseguido por stalkers desde su infancia. Pero hay algo diferente en esos stalkers...,Seinen,MANGA,Hachigatsu Kokonoka Boku wa Kimi ni Kuwareru ( 2020 ),"Drama, Gore, Horror, Romance, Sobrenatural, Thriller",8.29,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6019c6d0daa42.jpg,917,5.2K,12.8K,2.8K,1K,682,5efdeb2e-6a35-49b6-a26c-08ca8bbe8651
833,"La historia gira en torno a Fushimi Inari, quien está enamorada de su compañero de clase Tanbabashi, pero no puede expresarle sus sentimientos. Un día, mientras trataba de hablar con él, accidentalmente lo termina humillando delante de toda la clase. Este se niega a aceptar sus disculpas, y, para empeorar las cosas, ella descubre que él probablemente está enamorado de su compañera de clase Sumizome. Tras el incidente, una diosa zorro, de nombre Ukanomitama-no-kami, la convoca para pedirle ayuda y rescate a un pequeño espíritu zorro. La diosa se lo agradecerá dándole la habilidad de poder cambiar de forma, con lo que Inare espera aprovecharse para hacerse pasar por su compañera Sumizome, y así tratar de ganarse el corazón de Tanbabashi. Pero el uso continuo de este nuevo poder hará enfurecer a la propia diosa Amaterasu.",Seinen,MANGA,Inari- Konkon- Koi Iroha ( 2011 ),"Comedia, Drama, Recuentos de la vida, Fantasia, Sobrenatural, Romance, Tragedia",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5b7fefac0ad0c.jpg,1.6K,2.4K,2.1K,515,212,86,371c2473-2306-4511-8541-0bed39a3cad1
834,"Una adorable historia de dos amigos de la infancia que comienzan a salir. Comenzando con un ""Creo que deberíamos romper...""",Seinen,MANGA,Majide Tsukiau 15 Minutes Ago ( 2019 ),"Comedia, Romance, Recuentos de la vida",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/642cabc634b68.jpg,434,2.8K,5.6K,1.4K,566,266,34b95072-2d0c-4e5a-8a3b-9c93448e93b7
835,"La historia va de un profesor que se encuentra a una estudiante, cuando estaba de turno(noche) en la escuela, y por el frío de la noche decide abrazarse para poder calentarse, y es ahí donde iniciara la historia de ellos, una estudiante que quedó abandonada por sus padres sin lugar a donde quedarse y un profesor que despertara sentimientos que nunca creía tener",Seinen,MANGA,Hot Sex in the Winter ( 2020 - 2022 ),"Ecchi, Romance, Vida Escolar",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5fadd00a847b1.jpg,1.6K,3.2K,6.1K,2K,1.8K,934,81850b6b-e5cc-4291-a618-12c8b5a4b0ab
836,"La historia cubre un lapso de 20 años, mezclando el presente con la evolución de Jin (un chico que queda completamente huérfano, al morir Kanzaki, su padre adoptivo, a manos de un monstruo) con el pasado de Kanzaki (y el misterioso origen de Jin). Jin descubrirá cambios en su interior: cada vez que se enfada crece una fuerza sobrehumana en él, que es incapaz de controlar. Mientras, el presidente de la Amagi Corporation está a la búsqueda de un ente llamado ZET, reconocible por una marca circular en su mano. Una vez lo localiza, se inicia una desconcertante investigación por descubrir todos los datos sobre el ZET. La historia se basa en mutantes conocidos como Players (jugadores), quienes tienen al igual que Jin capacidades sobrehumanas, Así con el paso de la historia Jin se va transformando en una especie de superhéroe que lucha contra la injusticia, desafortunadamente también lucha contra su monstruo interior ZET",Seinen,MANGA,Zetman ( 2002 - 2014 ),"Acción, Drama, Sobrenatural, Romance, Ciencia Ficción, Tragedia",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e4695fd5e9ff.jpg,1.2K,3.4K,3.2K,456,226,97,dedb6591-5787-422f-a8eb-b19fde4bfd9c
837,"Retomando inmediatamente después de los acontecimientos de 20th Century Boys, parece que el mundo está finalmente fuera de peligro, pero el misterio de ""amigo"" todavía existe. A medida que el mundo está amenazado de nuevo, Kenji debe buscar en sus recuerdos para encontrar cualquier pista sobre ""amigo"".",Seinen,MANGA,21st Century Boys ( 2006 - 2007 ),"Drama, Misterio, Ciencia Ficción, Psicológico",9.29,FINALIZADO,https://otakuteca.com/images/books/cover/5f2319778d3fe.jpg,3.9K,4K,2.1K,895,228,48,99b3ba51-fd15-4b4f-a31d-293fb2a242c0
838,"Magamo Yoshihiro, accidentalmente entra a la habitación de Anna, mientras tenia puesto su traje de cuero y se estaba masturbando en pleno día. Este encuentro fortuito sera el que defina la cambiante y excéntrica relación entre estos dos, especialmente ¡por que van a la misma escuela!",Seinen,MANGA,Takianna no Honshou wa S na no ka M na no ka Ore Dake ga Shitte Iru ( 2015 - 2016 ),"Ecchi, Romance, Vida Escolar, Comedia",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/61b7fc009d06f.jpg,4.7K,3K,6.9K,759,505,368,0352d5e0-46fd-4257-a3e9-6279ff3ae028
839,"Niito Nemuko, apodada Neeko, tiene 23 años y todavía no puede encontrar un trabajo. Esta es su vida cotidiana mientras lucha con el hecho de que ella es una NEET.",Seinen,MANGA,Neeko wa Tsurai yo ( 2017 ),"Comedia, Drama, Recuentos de la vida, Realidad",8.88,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5de2eae271106.jpg,263,2.4K,4.5K,601,349,167,e8dae23a-8eb6-4eb2-bd1b-031f23121925
840,"Guts, un ex-mercenario conocido como el ""Espadachín Negro"", y en búsqueda de su venganza. Luego de una tumultuosa infancia, él finalmente encuentra a alguien a quien respeta y en quien puede confiar; y todo se desmorona cuando esta persona le arrebata todo lo importante para él, con el propósito de cumplir sus propios deseos. Ahora, siendo portador de la marca, Guts se encuentra condenado a un destino en el que es implacablemente perseguido por seres demoníacos. Encaminado en una terrible misión llena de desgracia, Guts, armado con una espada gigante y una fuerza monstruosa, no dejará que nada lo detenga, ni siquiera la misma muerte, hasta que sea capaz de tomar la cabeza de aquél que le robó toda su humanidad.",Seinen,MANGA,Berserk ( 1989 ),"Acción, Fantasia, Psicológico, Tragedia, Demonios, Gore, Sobrenatural",9.64,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bc80d3ce44c3.jpg,5.3K,24.6K,68.9K,19.2K,2.8K,1.2K,5b598674-153b-4d4c-8b89-fd2a337b8d38
841,"Riku experimentó mucho dolor y tragedia a su temprana edad. Tras la muerte de su padre, un hombre Yakuza ex boxeador, le enseña cómo dar un golpe básico, lo que no sabía el pequeño Riku es que aprenderse ese golpe le salvaría la vida cuando tuvo que defenderse de un Yakuza traficante de drogas. Riku terminó matando al Yakuza, marcándolo como un asesino. Los delincuentes vinieron tras él, lo que trajo más tragedia a su vida y a los que cuidaban de él. Todo esto lo llevó a pedirle al ex boxeador que lo hiciera más fuerte, así que lo llevó a un gimnasio donde conoce a su entrenador. ¡De esta forma las puertas al mundo del boxeo profesional se abren para Riku! Esta es la historia de una joven alma que nació en los brazos del Diablo pero continúo viviendo con la esperanza de aniquilar al mal con los puños ensangrentados y llenos de valor.",Seinen,MANGA,Rikudo ( 2014 - 2019 ),"Acción, Drama, Deporte, Artes Marciales",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/6154df3737d02.jpg,1.9K,6.5K,12.1K,1.7K,655,416,29c3af5e-724a-4219-8829-87051d1d995e
842,"7 estudiantes de la escuela secundaria quedaron atrapados en un accidente de aviación y despiertan, en una edad media como la fantasía en mundo diferente donde existen magia y la bestia-hombre. Ellos construyen una planta nuclear en un mundo sin electricidad, que controlan la economía de una gran ciudad en un viaje de una obra corta, y, finalmente, por el bien de su benefactor que están sufriendo de la malversación, declaran la guerra a los nobles del mal. Así que ninguno de ellos es un estudiante normal de secundaria, cada uno de ellos son estudiantes de secundaria superhumanos que se destacan en la parte superior de la política, la economía, la ciencia y la medicina.",Seinen,MANGA,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu! ( 2016 ),"Aventura, Romance, Fantasia, Acción, Harem, Comedia, Ecchi",9.07,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6212a3b0be1c9.jpg,1.4K,7.2K,23K,2.8K,1.2K,1.2K,5da42f22-6944-410d-be6e-0f1346d2735c
843,Todo hombre quisiera tener una linda hermana... ¿Qué problemas surgirían si por alguna razón desconocida tú te conviertas en esa linda hermana?,Seinen,MANGA,Switch Bodies And Have Noisy Sex! ( 2037 ),"Comedia, Ecchi, Género Bender, Romance",0.00,CANCELADO,https://otakuteca.com/images/books/cover/5c8850a25e030.jpg,1K,1.4K,3.4K,691,495,391,5558da52-37ed-4d7f-9dbc-8dc5f7a29618
844,"Es el año 2034, una época en que el desarrollo de la IA avanzó mucho y la aparición del humanoide ""Totomo"" ha sido ampliamente aceptada. Tamotsu, un empleado de oficina ordinario, pierde a su hija y reemplaza la mitad de su cuerpo por partes mecánicas debido a un accidente. Mientras trata de vivir seriamente con su esposa, su cuerpo comienza a funcionar mal ..",Seinen,MANGA,Meshia no Tettsui ( 2019 ),"Acción, Aventura, Drama, Misterio, Ciencia Ficción, Tragedia",9.00,FINALIZADO,https://otakuteca.com/images/books/cover/5dadcbbd8a759.jpg,281,1.7K,3.6K,480,209,170,f7b63409-2b35-4508-8ba1-5b157c6728da
845,"Mikoto Urabe es una chica rara, no está interesada en socializarse. Un día, Akira Tsubaki, un compañero de clase, la encuentra durmiendo en su pupitre, y prueba su saliva sin pensarlo. Al cabo de unos días cae enfermo. Al no recuperarse, Mikoto le visita y le pregunta si él probó su saliva. Al admitirlo, ella le dice que si no quiere volver a ponerse enfermo, deberá tomar su saliva cada día, ya que se ha vuelto como un tipo de droga para Akira. Efectivamente, Akira se cura tras recibir más saliva. Así empieza su rutina de intercambio de saliva, a través de la cual Mikoto puede transmitir sentimientos y estados de ánimo.",Seinen,MANGA,Nazo no Kanojo X ( 2004 ),"Comedia, Recuentos de la vida, Romance, Vida Escolar, Ecchi, Harem",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/6353733ff315d.jpg,5.5K,4.1K,4.2K,2.4K,410,155,7592d0ff-d4fd-4019-b0f9-76bca67d059a
846,"Doujinshi echo por un usuario anónimo de pixiv en 2013, también conocido como el ""211"" por los fans... que ahora podría llegar a ser canónico...",Seinen,MANGA,Shingeki no Kyojin: ERENXMIKASA R-18 ( 2013 ),"Romance, Misterio, Apocalíptico, Ecchi",6.67,FINALIZADO,https://otakuteca.com/images/books/cover/21712_TMOManga585846a25df6d.jpg,2.7K,1.3K,1.6K,589,275,199,fe5f92e1-8545-4189-be78-11350a9eadc5
847,"Narumi Rokuro, un escritor de novelas se encuentra en un festival nocturno, consultando su futuro con una adivina; sin pedírselo esta le lee las cartas del amor y le entrega un amuleto, garantizándole que se aproxima un bendecido encuentro amoroso en su vida. Camino a reunirse con sus familiares se tropieza con una hermosa chica... ¿qué es lo que sucederá entre ellos?",Seinen,MANGA,Kannou Sensei ( 2016 ),"Romance, Recuentos de la vida, Drama",8.96,PAUSADO,https://otakuteca.com/images/books/cover/28624_TMOManga596410e1905da.jpg,439,2.7K,7.4K,590,276,286,528e930f-7f38-4e1d-9196-442154d08d3f
848,"Satou Kazuya es un oficinista de 30 años y virgen. Su rutina diaria es jugar eroge mientras se masturba. Una noche recibió la ""Solicitud de búsqueda"" de Dios. No era una aplicación ordinaria sino una aplicación que podía leer el corazón de una mujer.",Seinen,MANGA,Satou-kun wa Miteiru. ( 2018 - 2018 ),"Ecchi, Harem, Romance, Comedia",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/5bc0daa60ce4d.jpg,1.7K,2.6K,5.6K,1.3K,768,458,65e14a5b-0b4e-4f43-b973-aa5bf7446ed0
849,"¡Resulta que no solo el médico general diagnostica nuestras enfermedades! Hay médicos radiógrafos que investigan las causas y revelan las lesiones mediante rayos X o tomografía computarizada. Por no hablar de los radiólogos, que interpretan los escáneres y hacen los diagnósticos. Este 'diagnóstico de imagen' forma la base de la medicina moderna. Desde un lado del hospital que antes no se veía, donde los expertos combaten las enfermedades y las lesiones, te traemos 'Radiation House'. ¡Comienza un nuevo hito en el drama médico!",Seinen,MANGA,Radiation House ( 2018 ),"Comedia, Drama, Romance, Recuentos de la vida",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c9a7219e0e2f.jpg,290,2K,4.1K,807,350,174,cef13df8-b3a3-4a98-91c1-1268e0efe756
850,"Cómo parte del cuerpo del héroe, Arga escondió su identidad y emprendió un viaje para subyugar al Rey del demonio con el héroe. Por fin el grupo persiguió al rey demonio, y Arga lo derribó. Sin embargo, el héroe insiste en que fue él quien mató al rey demonio, y luego acusa a Arga de un pecado inocente y lo destierra del Palacio Imperial. El guerrero que dedicó su vida al héroe como parte de su cuerpo caminaba una nueva vida en una extraña ciudad de campo.",Seinen,MANGA,Yuusha No Gawari Ni Maou Toubatsu Shitara Tegara O Yokodoroi Saremashita ( 2019 ),"Aventura, Comedia, Fantasia, Acción, Harem, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fe4069246ba0.jpg,883,3.3K,15.5K,1.6K,735,491,74a0a9a5-9c6c-452d-b1fa-e1a21d92a1e0
851,"Viviendo en los barrios pobres de Osaka, Kumada cuida de su esposa y sus dos niños pequeños. Él es enorme y lleno de cicatrices pero trabaja duro, fuma y bebe de sake como si de agua se tratara, es brusco, da miedo y habla poco. Pero Kumada ama profundamente a su familia y la protegerá a riesgo de la suya cuando los miembros de un clan yakuza prenden fuego a su casa para facilitar una transacción inmobiliaria. Encarcelado por el asesinato de aquellos que intentaron quemar a su familia viva, Kumada fue liberado quince años más tarde y regresa a casa. Él tendrá que enfrentarse a la desconfianza de sus hijos que no saben nada de su padre, salvo que los había abandonado. Pero él está decidido a recuperar el control de su educación, empezando por su hijo, un chico abusado por parte de los tipos duros del distrito.",Seinen,MANGA,Oyaji ( 2000 ),"Acción, Drama, Familia, Romance, Tragedia",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/5d893d67efcb8.jpg,1.6K,833,853,129,37,16,72f49479-1ce7-4c53-b463-0a4217e2d261
852,"Las ranas frenéticas son parásitos alienígenas que dan al cuerpo humano una torcida imagen de sus deseos. Jagasaki Shintaro, un joven policía metropolitano hastiado del curso que su vida está tomando, termina por materializar por medio de uno de estos, su deseo de dispararle a la gente. Ahora, acompañado por una aterradora criatura de apariencia inofensiva, deberá asesinar a los humanos alterados por los parásitos para poder alentar su conversión en uno.",Seinen,MANGA,Jagaaaaaan ( 2017 - 2021 ),"Acción, Horror, Gore, Psicológico, Superpoderes, Tragedia, Romance",8.00,FINALIZADO,https://otakuteca.com/images/books/cover/605ee7e34ba6d.jpg,3.5K,11.2K,22.4K,3.3K,1.3K,802,66d68757-fa95-4c66-9e0d-f34f97493843
853,"Yuuma Tsugari tiene una vida normal...hasta que una chica de otro mundo aparece ante él, convencida de que él es el héroe que ella ha estado buscando!",Seinen,MANGA,Boku ga Yuusha de Maou mo Boku de ( 2019 ),"Aventura, Comedia, Ecchi, Fantasia, Harem, Romance",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/613eac58b66ca.jpg,1.3K,5.9K,16.5K,2.9K,1.2K,820,1c2dbc8b-4c33-4099-8e10-a04d872c417e
854,"La Subgerente Yumihara es conocida por su lado perfeccionista y actitud estricta entre todos sus compañeros de trabajo. Pero detrás de eso, le gusta pasar a cierta cafetería para jugar en algunos viejos juegos de máquina. De repente, uno de su compañero de trabajo pasó a pasar por la misma cafetería. ¿Qué pasará después? ¿Ella será descubierta? Una rom-com que es divertida, fresca y adecuada para ti que ama los juegos.",Seinen,MANGA,GAME YARU KARA 100-EN KASHITE! ( 2017 ),"Comedia, Vida Escolar, Romance",3.00,FINALIZADO,https://otakuteca.com/images/books/cover/634f63575acf0.jpg,828,1.6K,2.9K,483,252,139,78edb6c1-e76f-46e1-af3d-25178b2870b2
855,"La historia se centra en Kakeru Doumeguri, un solitario que está en la casta más baja de su escuela. Un cierto incidente lo hace reencarnar como el Señor Oscuro Helschaft, que existe dentro del juego de realidad virtual ""Exodia Exodus"", aunque también tiene la capacidad de volver a la forma humana. Ririko Asagiri, una chica a la que Kakeru siempre se ha enamorado, también está atrapada en el juego, junto con sus compañeros de clase, que juran derrotar a Helschaft y regresar a su mundo. Sin embargo, si Helschaft muere, la vida de todos estará en peligro, por lo que Kakeru / Helschaft los encuentra en la batalla. Los otros personajes incluyen a Shuuko Aikawa, el jefe de Kakeru en su trabajo a tiempo parcial en el mundo real, y el esclavo de Helschaft en el juego; Y no Shizukuishi, una muchacha fresca de lengua afilada que está interesada en Helschaft.",Seinen,MANGA,Ecstas Online ( 2017 ),"Acción, Ecchi, Romance, Harem, Fantasia, Ciencia Ficción",0.00,CANCELADO,https://otakuteca.com/images/books/cover/5c717515868a3.jpg,1.5K,4.3K,21.2K,1.2K,556,940,5518ba89-1640-4ca1-b4eb-b0724b6d6135
