,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
400,"No pienses que los hombres mediocres no tienen tiempo para la primavera. Un pequeño gángster que cobra tasas de protección frente a la entrada de la escuela extrañamente se convirtió en el más alto administrador del infierno. Ahora, las cosas se están poniendo interesantes. Ser el Rey Yama, luchar contra los cielos, reformar el sistema del infierno, y guiar a los fantasmas a resistir la opresión de los dioses del cielo... Finalmente, estoy en la posición más alta dentro de los cielos y el infierno.",Shounen,MANHUA,The Prosy Of Yama ( 2019 ),"Acción, Fantasia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f27637d2277a.jpg,129,442,812,177,117,69,a73a3b19-60e5-4c96-a5f6-2051fcd7ac96
401,"Breve introducción de cómics; Furious Medical Soldier: ¡Solía ser la espada afilada de China, el rey de reyes en el mundo de los soldados, y un miembro de la espada del cielo! ¡Todavía está en el mundo subterráneo occidental para crear una prefectura, un temible rey oriental! Él dijo: ""Mi nombre es Liu Feng. Soy mejor en dos cosas, una es matar y la otra es salvar personas. Las personas que quiero salvar no pueden ser arrebatadas por fantasmas; a la gente que me dispongo a matar no puede salvarse del cielo "".",Shounen,MANHUA,The manic military doctor. ( 2020 ),"Acción, Aventura, Artes Marciales, Militar, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ef6905646eac.jpg,195,829,1.4K,341,177,101,f266ccc6-5ca3-4633-9d1d-08ab11d7fb68
402,"El estudiante de primer año de la universidad, Yayoi, es un hombre común que tenía el mayor secreto de la divinidad y la ascensión dentro de su cuerpo como mortal, el clan de los demonios lo protegía por ser el yerno de la poderosa familia Liu y para mantener el secreto que tenía bajo protección de sus enemigos, su vida estará llena de peligros y adversidades, pero más adelante se convertirá en un gran villano demonio que comande a toda la raza demoníaca",Shounen,MANHUA,Villainous Demon Son-in-Law ( 2021 ),"Acción, Comedia, Ciberpunk, Harem, Artes Marciales, Romance",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/600c5a73cc070.jpg,494,2K,3.4K,911,583,303,b9f11a56-df80-4fef-afd7-199872dcd7df
403,"La Dinastia zhou y luo dos reinos enemigos luchan por el el trono, la hija del gobernante luo al enterarse de su matrimonio decide escapar.En su huida en el bosque conoce al hijo del enemigo de su padre a quien lo ayuda y lo cura, sin conocer sus identidades un sentimiento va creciendo entre ellos dos. Pero lograra su amor triunfar......",Shounen,MANHUA,shen shian ran ( 2017 ),"Drama, Historia, Comedia, Romance, Aventura",8.91,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/31165_TMOManga59cd52e693afc.jpg,103,511,1.3K,138,46,77,84fc266e-add4-43e5-9779-d8c692a8fe45
404,"En el pasado y en el presente, ha habido numerosas sustancias especiales con propiedades extrañas, que los antiguos llamaban ""objetos divinos"" y ahora los llamamos ""tesoros exóticos"". Zhou Mu era un ladrón legendario, pero descuidadamente subestimó a su enemigo y quedó atrapado en LA TRAMPA DEL ALMA [objeto divino] durante 2000 años. Prometió vengarse de todos aquellos que le habían hecho daño. ¡Esta es su historia! historia de su venganza!",Shounen,MANHUA,Un mundo extraño ( 2020 ),"Acción, Aventura, Fantasia, Reencarnación",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f3e61e6912cb.jpg,151,719,1.3K,251,183,112,66f1ba40-6d4a-4283-9b7f-171bf30307b8
405,"Cuando un adolescente ordinario conoce a una súper chica en un accidente, empiezan a salir y por casualidad el mundo piensa que él es el más fuerte. Es la heroica historia de un zorro pasivo que quería hacerse pasar por un tigre.",Shounen,MANHUA,Great hero’s girlfriend is super fierce ( 2019 ),"Acción, Fantasia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e9a7aa644b4e.jpg,200,945,1.7K,386,237,115,d71dfbd7-c71d-4a0a-92ec-96e6f3829219
406,"En la historia oriental, los seres humanos y los espíritus existen en este mundo. Los espíritus zorros han actuado durante mucho tiempo como casamenteros, manteniendo una posición de prestigio entre los espíritus. En esta historia, las vidas de un espíritu de zorro y un hombre que han rechazado la idea de amor verdadero se entrelazan a una excitante aventura.",Shounen,MANHUA,Huyao Xiao Hongniang ( 2012 ),"Acción, Comedia, Romance, Aventura, Fantasia, Drama, Reencarnación",8.72,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/28012_TMOManga59589a2e60e63.jpg,214,981,1.3K,296,182,125,db891475-f8d7-4003-8e79-f4eff6d132ff
407,"¡Ye Wen cruzó y se convirtió en el señor del aspecto! Parece ser bueno, pero este aspecto del arte parece ser un poco más débil, y las personas son menos ... ""Mayor, dijo el maestro, ¡la responsabilidad de revitalizar a la facción te será entregada a ti!"" con una mirada: ""¡Si no puedes hacerlo, dame la posición de la cabeza!""",Shounen,MANHUA,The Top Clan Leader In History,"Acción, Aventura, Fantasia, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5da8b2fbbe298.jpg,96,483,1K,133,97,55,ccb09b7c-e7ef-49a5-801f-58e3428679c4
408,"Liu Xian, el chef chino número uno del mundo, ha viajado al mundo de las artes marciales por accidente. No existe el concepto de cocinar en este mundo, y todo el mundo come pastillas como alimento. Liu Xian, quien es un maestro en habilidades culinarias. Sin embargo, lo que le espera es ser atrapado por hermosas chicas glotonas, una tras otra. ¿Sera un bendición bendición? ¡No, porque este chef tiene feminofobia!",Shounen,MANHUA,El primer chef de artes marciales ( 2021 ),"Acción, Aventura, Comedia, Ecchi, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6002241fd9d29.jpg,434,1.4K,3.2K,933,468,203,7d16c7c1-d1e3-4d50-822a-80bafc4440ac
409,"""Continúa siendo el rey de los soldados"". ""No lo hagas"". ""Darle un aumento salarial"". ""No."" ""¿Qué deseas?"" ""Quiero una belleza sin igual"". Lu Nanfengwan Inesperadamente, su sueño se hizo realidad, pero esta belleza ...",Shounen,MANHUA,PEERLESS WARRIOR KING ( 2020 ),"Acción, Militar, Ciencia Ficción",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ea1065bc24fd.jpg,185,670,1.4K,262,161,116,7c2d91db-8c15-4042-822b-509c92bd6dfb
410,¡¿El líder de una banda mafiosa se volvió una chica?! ¡¡La única manera de volver a la normalidad es destruyendo los sueños de los demás!!,Shounen,MANHUA,I'm So God Damn Cute ( 2018 ),"Comedia, Fantasia, Género Bender, Sobrenatural",0.00,CANCELADO,https://otakuteca.com/images/books/cover/5b7645b191e91.jpg,189,195,493,43,28,59,719cefc0-c774-486a-bcf7-886f3940bfeb
411,"Lu Xuan, el monarca loco de los Cinco Emperadores, fue asesinado por su amigo el Emperador Zhuo yang después de agotar sus esfuerzos para matar al primer Emperador Demonio Qion guanLu maestro del mundo. Trescientos años después del renacimiento, las cosas están bien y mal, pero el odio no ha desaparecido. ¡Veamos cómo Lu Xuan revivió su vida y con una nueva oportunidad pavimenta su camino hacia la conquista de todo el dao marcial",Shounen,MANHUA,Emperador JiuYang ( 2020 ),"Acción, Aventura, Ecchi, Harem, Artes Marciales, Reencarnación",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e87d007b32d3.jpg,345,1.2K,2.1K,544,401,209,de99769f-416d-4af3-8d8c-446c4564b74c
412,"La raza demoníaca de los territorios externos ha invadido Los Grandes Mil Mundos, una vez más, el Gobernante Mu Chen, el padrino de las artes marciales Lin Dong, el emperador de las llamas Xiao Yan y otros fuertes luchan hasta la muerte para proteger miles de millones de vidas. Mientras que también en este momento, la Bestia Divina está envuelta en la sombra de la guerra. Ministros conspirando para el poder mientras el rey mono fue asesinado. El joven Lu Zhun que vagó por tres años regresó a Dong Chuan, el territorio de la raza Ape. Lu Zhun, un miembro de la raza Ape, ¿podrá descubrir la verdad detrás de la muerte de su padre, puede tomar el trono que es legítimamente suyo? ¿Puede convertirse en el verdadero emperador de la raza de la bestia divina?",Shounen,MANHUA,Fights Break Sphere – Return of The Beasts ( 2019 ),"Acción, Aventura, Fantasia, Magia, Artes Marciales, Tragedia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d0e80c80d760.jpg,96,531,1K,142,96,63,387b19f0-590f-4cb5-a5d1-4d4154d951c3
413,"Song Yicheng, un miembro del personal ordinario, fue atado accidentalmente por un sistema de súper defensa desarrollado por la última tecnología. Se le dio una misión para evitar el ataque de los peatones espaciales. Como resultado, los expertos en artes marciales en novelas, monstruos y fantasmas en mitos, héroes y villanos en películas de cómics, invaden constantemente las ciudades modernas. Para proteger la paz, debe enfrentar uno por uno los desafíos que se presentan.",Shounen,MANHUA,The Interceptor Cross System,"Acción, Comedia, Artes Marciales, Parodia, Ciencia Ficción, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f1ca640c5fa5.jpg,182,600,1.2K,265,173,77,bd3e20b4-4c85-4246-ad4f-daa3581072e3
414,"Con el fin de obtener el Matillo del Dios Marcial, Xi Zitang paso 10 años tirando de él, y lo que obtuvo fue, ¿una esposa? Ahora bajara de las montañas, sin saber que obtuvo un poder divino, y veremos cómo se enfrentará al gran emperador dorado, mientras tiene desopilantes aventuras con unas chicas algo especiales.",Shounen,MANHUA,Aprovechando las montañas y rios de xi zitang ( 2020 ),"Acción, Aventura, Harem, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fed880dc0f35.jpg,152,592,1.1K,256,165,71,1cb63d52-cc65-4741-834a-e8b8bcb51e25
415,"Qi es el origen de toda la vida. Qi gong es el origen de todos los cultivos, una vez alcanzado cierta etapa, inmediatamente uno será capaz de hacer toda clase de cosas. Continente Feng rao Un continente que cultiva confiando en qi gong teniendo toda clase de leyendas! Y esta leyenda… iniciaron en ese lugar---",Shounen,MANHUA,Sheng Wang ( 2016 ),"Acción, Aventura, Drama, Fantasia, Romance, Artes Marciales",9.04,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/12354_TMOmanga121722.jpg,372,1.7K,4.6K,118,99,139,329f53d8-84ca-4aae-a755-c6d248e2fe40
416,"Un joven con un talento notable en el arte de la brujería, cuyos secretos fueron heredados en su familia, decidió descender de las montañas hacia la gente. Un joven que no quiere nada especial, excepto el bienestar de los miembros de su familia y la oportunidad de ganar algo de dinero tratando a los enfermos, se enfrenta constantemente a los problemas inesperados de una gran ciudad.",Shounen,MANHUA,MÉDICO BRUJO VENENOSO,"Aventura, Comedia, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fd17f562238e.jpg,157,635,1.1K,266,164,69,4fd42a8a-9266-4995-badc-8d057e5f1465
417,"El pobre estudiante universitario Qian Buduo obtuvo accidentalmente el sistema Shenhao. Tiene demasiado dinero, pero solo puede usarlo para completar las tareas complicadas que le da el sistema. La finalización no hará que suceda nada ni proporcionará recompensas especiales, pero en caso de falla, ¡será devastado por el sistema! Para una persona tacaña, para completar la tarea caótica, ¡esta es simplemente la peor tortura para los pobres! Y detrás del sistema, escondido bajo las tareas aparentemente caóticas, debería haber .....",Shounen,MANHUA,Sistema de adoración de súper dinero ( 2020 ),"Harem, Vida Escolar, Ciencia Ficción, Acción, Comedia, Drama, Romance",4.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f83a89aa45ef.jpg,256,1.2K,1.9K,488,318,179,cc336214-57b4-4448-b271-773ec439328a
418,"Un estudiante Chu Yan que pasa por el antiguo emperador y se enfrenta al inefable rey del demonio rey. ""¿Por qué la mujer está vestida como un hombre? ¿Cómo puede la reina no describirla?"" ""Exactamente, este palacio es un hombre vestido como una mujer"". Desde entonces, los dos comenzaron una vida de abuso de perros. Chu Yan descubrió gradualmente que su destino parece estar atrapado en un enorme remolino ...",Shounen,MANHUA,DREAM OF THE DEVI ( 2019 ),"Aventura, Comedia, Drama, Familia, Reencarnación, Romance, Tragedia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c9d75d3ba33a.jpg,57,248,551,92,42,68,f61e65cd-52de-40c6-afbd-296e2748714d
419,"Cuando Meng Fan estaba tratando de encontrar hierbas para su madre enferma, fue salvado por una misteriosa mujer que promete fortalecerlo a cambio de algunas promesas.",Shounen,MANHUA,Supreme Godly King ( 2017 ),"Acción, Aventura, Fantasia",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e5f3fe4df49c.jpg,117,469,917,144,99,52,3be60c02-706d-4fc9-804b-a69a1d764524
420,"el joven Ye Qingyu una vez vio a sus padres asesinados por sus enemigos. No puedes dejar la tumba de tus padres este año, así que tienes que practicar mucho. El tiempo de cuatro años ha pasado. Ye Qingyu fue admitido en el White Deer College con su talento y cuatro años de práctica, y se enfrentó a aquellos que alguna vez lo menospreciaron. Encuentra la venganza por tus padres.",Shounen,MANHUA,Return Of The Avenger ( 2019 ),"Acción, Aventura, Comedia, Fantasia, Historia, Artes Marciales, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ec3392463a76.jpg,117,575,933,194,148,63,cf380bc4-ea8d-4061-822e-a2172271b8d7
421,El invencible sacerdote de Maoshan Zong vs Demonios que están causando caos.,Shounen,MANHUA,Da Xiang Wu Xing (Taoísta),"Acción, Demonios, Fantasia, Superpoderes",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f10dce96c24f.jpg,575,2.6K,4.1K,1.1K,714,380,e8a2b8c9-816c-4162-bcca-68dd65ddfdd2
422,"¿Amigos de la infancia convirtiéndose en demonios? ¿Y la razón es por mi culpa? Para salvar a BaiYe que está corroído por una maldición, YeYi emprendió un viaje para purificar la maldición. A lo largo del camino, la verdad de la vida anterior se desarrolla ... ¡Esta es una historia que consiste en conspiración, caza de monstruos, amistad, romance y todos los elementos de comedia de una historia de aventura mágica!",Shounen,MANHUA,Limbless Schira ( 2018 ),"Acción, Aventura, Comedia, Fantasia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c428297b22fc.jpg,76,479,1.2K,94,73,77,b14b169e-48d1-4404-b921-a61500a11fce
423,"Un adolescente de la era moderna que ama las artes marciales y llegó por un accidente a un mundo de estas. Quería aprender artes marciales, pero sin querer obtuvo súper poderes. ¿Qué clase de aventuras experimentará este desafortunado adolescente en este nuevo mundo?",Shounen,MANHUA,Un superhéroe en un mundo de artes marciales,"Acción, Aventura, Comedia, Artes Marciales, Reencarnación, Ciencia Ficción, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f5ec1d08eea5.jpg,196,626,1.2K,305,214,110,e047f2b2-7baf-4d7b-aeab-bc991ad53097
424,"Desde temprana edad, Xu Shenze a menudo quedaba atrapado en el mismo sueño extraño. Con el tiempo, la sombra oscura que el sueño proyectaba sobre su vida creció, hasta que, un día, la sombra se hizo real, y de repente la vida de Xu Shenze como él sabía estaba completamente hecha pedazos. Sus padres de repente encuentran un final horrible, y todo tipo de otros eventos extraños e inquietantes le seguían sucediendo. Solo y asustado, cuando se entera de una supuesta ""ciudad soñada"", decide ir allí para buscar respuestas. En la ciudad que sus residentes llaman ""Tierra Santa"" y ""Purgatorio"", ¿qué tipo de verdades terribles esperan a Xu Shenze?",Seinen,MANHUA,Shen Ze ( 2020 ),"Drama, Horror, Misterio, Sobrenatural",9.50,FINALIZADO,https://otakuteca.com/images/books/cover/5edec23b0ba4c.jpg,225,980,853,232,198,94,cf6ec9d3-bb64-405c-b7af-2db824299920
425,"La tierra cambio, los cultivadores invadieron, y la humanidad cayó en una crisis sin precedentes. Wu Ran es un joven idiota, casi muere para salvar a alguien, despertando accidentalmente un extraño sistema, ¿Es fuerte o no? Veamos cómo se abre camino, eleva y aprecia la vida.",Shounen,MANHUA,Contra el cielo ( 2020 ),"Acción, Aventura, Magia, Superpoderes",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fef2dd230c39.jpg,335,1.3K,2K,552,381,195,e0962097-a397-4617-a615-68e67fb41984
